Node1,Node2,Layer
tha,phl,5912
tha,phl,5921
tha,phl,6113
tha,phl,6114
tha,phl,6116
tha,phl,6210
tha,phl,6252
tha,phl,6259
tha,phl,6282
tha,phl,6351
tha,phl,6353
tha,phl,6412
tha,phl,6413
tha,phl,6415
tha,phl,6416
tha,phl,6417
tha,phl,6418
tha,phl,6513
tha,phl,6514
tha,phl,6515
tha,phl,6516
tha,phl,6517
tha,phl,6519
tha,phl,6522
tha,phl,6531
tha,phl,6572
tha,phl,6573
tha,phl,6594
tha,phl,6618
tha,phl,6623
tha,phl,6633
tha,phl,6635
tha,phl,6641
tha,phl,6644
tha,phl,6647
tha,phl,6649
tha,phl,6651
tha,phl,6652
tha,phl,6658
tha,phl,6727
tha,phl,6732
tha,phl,6733
tha,phl,6745
tha,phl,6746
tha,phl,6747
tha,phl,6749
tha,phl,6770
tha,phl,6783
tha,phl,6785
tha,phl,6793
tha,phl,6794
tha,phl,6841
tha,phl,6871
tha,phl,6872
tha,phl,6911
tha,phl,6924
tha,phl,6931
tha,phl,6974
tha,phl,6975
tha,phl,6991
tha,phl,6992
tha,phl,7139
tha,phl,7219
tha,phl,7233
tha,phl,7234
tha,phl,7263
tha,phl,7269
tha,phl,7271
tha,phl,7283
tha,phl,7362
tha,phl,7367
tha,phl,7369
tha,phl,7416
tha,phl,7422
tha,phl,7428
tha,phl,7434
tha,phl,7441
tha,phl,7449
tha,phl,7492
tha,phl,7523
tha,phl,7524
tha,phl,7525
tha,phl,7591
tha,phl,7628
tha,phl,7641
tha,phl,7642
tha,phl,7732
tha,phl,7752
tha,phl,7758
tha,phl,7788
tha,phl,7821
tha,phl,7831
tha,phl,7842
tha,phl,7851
tha,phl,7853
tha,phl,8122
tha,phl,8124
tha,phl,8211
tha,phl,8219
tha,phl,8310
tha,phl,8435
tha,phl,8459
tha,phl,8462
tha,phl,8510
tha,phl,8710
tha,phl,8720
tha,phl,8731
tha,phl,8743
tha,phl,8821
tha,phl,8921
tha,phl,8928
tha,phl,8932
tha,phl,8947
tha,phl,8991
tha,phl,8997
tha,phl,9310
tun,phl,5832
tur,phl,546
tur,phl,619
tur,phl,752
tur,phl,2782
tur,phl,5154
tur,phl,5911
tur,phl,6252
tur,phl,6535
tur,phl,6542
tur,phl,6543
tur,phl,6973
tur,phl,7711
gbr,phl,113
gbr,phl,116
gbr,phl,342
gbr,phl,481
gbr,phl,589
gbr,phl,1121
gbr,phl,2517
gbr,phl,2631
gbr,phl,2919
gbr,phl,4241
gbr,phl,4313
gbr,phl,5155
gbr,phl,5312
gbr,phl,5413
gbr,phl,5415
gbr,phl,5514
gbr,phl,5824
gbr,phl,5841
gbr,phl,5849
gbr,phl,5982
gbr,phl,6115
gbr,phl,6341
gbr,phl,6353
gbr,phl,6417
gbr,phl,6539
gbr,phl,6543
gbr,phl,6571
gbr,phl,6579
gbr,phl,6596
gbr,phl,6611
gbr,phl,6613
gbr,phl,6996
gbr,phl,7111
gbr,phl,7161
gbr,phl,7211
gbr,phl,7219
gbr,phl,7223
gbr,phl,7224
gbr,phl,7233
gbr,phl,7245
gbr,phl,7247
gbr,phl,7248
gbr,phl,7252
gbr,phl,7259
gbr,phl,7264
gbr,phl,7763
gbr,phl,7821
gbr,phl,8310
gbr,phl,8421
gbr,phl,8423
gbr,phl,8431
gbr,phl,8459
gbr,phl,8472
gbr,phl,8744
gbr,phl,8830
gbr,phl,8928
gbr,phl,8952
ukr,phl,6725
ukr,phl,6727
ukr,phl,6731
ukr,phl,6744
ukr,phl,6745
ukr,phl,6746
are,phl,2511
are,phl,2741
are,phl,2871
are,phl,3330
are,phl,3343
are,phl,3413
are,phl,5621
are,phl,5831
are,phl,5982
are,phl,6412
are,phl,6417
are,phl,6421
are,phl,6618
are,phl,6624
are,phl,6651
are,phl,6782
are,phl,6841
are,phl,6935
are,phl,7649
are,phl,7782
are,phl,7810
are,phl,8931
ury,phl,6115
ury,phl,6116
usa,phl,13
usa,phl,14
usa,phl,114
usa,phl,129
usa,phl,141
usa,phl,142
usa,phl,149
usa,phl,223
usa,phl,224
usa,phl,230
usa,phl,240
usa,phl,252
usa,phl,360
usa,phl,412
usa,phl,459
usa,phl,470
usa,phl,541
usa,phl,542
usa,phl,545
usa,phl,561
usa,phl,565
usa,phl,574
usa,phl,575
usa,phl,579
usa,phl,615
usa,phl,616
usa,phl,620
usa,phl,711
usa,phl,712
usa,phl,721
usa,phl,722
usa,phl,730
usa,phl,742
usa,phl,751
usa,phl,813
usa,phl,814
usa,phl,913
usa,phl,1121
usa,phl,1223
usa,phl,2222
usa,phl,2482
usa,phl,2511
usa,phl,2517
usa,phl,2519
usa,phl,2633
usa,phl,2671
usa,phl,2690
usa,phl,2731
usa,phl,2782
usa,phl,2789
usa,phl,2820
usa,phl,2871
usa,phl,2919
usa,phl,2922
usa,phl,2925
usa,phl,2929
usa,phl,3344
usa,phl,4111
usa,phl,4311
usa,phl,4312
usa,phl,5114
usa,phl,5139
usa,phl,5146
usa,phl,5147
usa,phl,5148
usa,phl,5161
usa,phl,5224
usa,phl,5231
usa,phl,5241
usa,phl,5249
usa,phl,5311
usa,phl,5312
usa,phl,5322
usa,phl,5331
usa,phl,5335
usa,phl,5413
usa,phl,5414
usa,phl,5513
usa,phl,5514
usa,phl,5530
usa,phl,5543
usa,phl,5721
usa,phl,5821
usa,phl,5838
usa,phl,5841
usa,phl,5843
usa,phl,5912
usa,phl,5913
usa,phl,5914
usa,phl,5922
usa,phl,5981
usa,phl,5983
usa,phl,6114
usa,phl,6115
usa,phl,6116
usa,phl,6281
usa,phl,6342
usa,phl,6351
usa,phl,6352
usa,phl,6353
usa,phl,6411
usa,phl,6412
usa,phl,6413
usa,phl,6415
usa,phl,6541
usa,phl,6542
usa,phl,6543
usa,phl,6544
usa,phl,6571
usa,phl,6595
usa,phl,6618
usa,phl,6623
usa,phl,6635
usa,phl,6658
usa,phl,6725
usa,phl,6732
usa,phl,6747
usa,phl,6781
usa,phl,6782
usa,phl,6794
usa,phl,6811
usa,phl,6861
usa,phl,6863
usa,phl,6951
usa,phl,6953
usa,phl,6954
usa,phl,6975
usa,phl,6999
usa,phl,7129
usa,phl,7133
usa,phl,7161
usa,phl,7163
usa,phl,7211
usa,phl,7219
usa,phl,7246
usa,phl,7247
usa,phl,7251
usa,phl,7252
usa,phl,7259
usa,phl,7263
usa,phl,7268
usa,phl,7271
usa,phl,7272
usa,phl,7372
usa,phl,7373
usa,phl,7411
usa,phl,7412
usa,phl,7414
usa,phl,7422
usa,phl,7423
usa,phl,7428
usa,phl,7449
usa,phl,7611
usa,phl,7741
usa,phl,7751
usa,phl,7752
usa,phl,7757
usa,phl,7758
usa,phl,7762
usa,phl,7768
usa,phl,7810
usa,phl,7822
usa,phl,7831
usa,phl,7832
usa,phl,7915
usa,phl,7922
usa,phl,7923
usa,phl,7932
usa,phl,8121
usa,phl,8510
usa,phl,8731
usa,phl,8742
usa,phl,8744
usa,phl,8749
usa,phl,8813
usa,phl,8821
usa,phl,8830
usa,phl,8852
usa,phl,8924
usa,phl,8999
usa,phl,9710
uzb,phl,7768
uzb,phl,8742
ven,phl,6746
vnm,phl,422
vnm,phl,460
vnm,phl,612
vnm,phl,615
vnm,phl,711
vnm,phl,751
vnm,phl,752
vnm,phl,812
vnm,phl,819
vnm,phl,2221
vnm,phl,2733
vnm,phl,2871
vnm,phl,3221
vnm,phl,3222
vnm,phl,5541
vnm,phl,5834
vnm,phl,5921
vnm,phl,5922
vnm,phl,6129
vnm,phl,6353
vnm,phl,6423
vnm,phl,6513
vnm,phl,6514
vnm,phl,6516
vnm,phl,6522
vnm,phl,6534
vnm,phl,6573
vnm,phl,6644
vnm,phl,6911
vnm,phl,6991
vnm,phl,7234
vnm,phl,7271
vnm,phl,7272
vnm,phl,7415
vnm,phl,7434
vnm,phl,7439
vnm,phl,7712
vnm,phl,8211
vnm,phl,8219
vnm,phl,8310
vnm,phl,8484
vnm,phl,8942
yem,phl,7763
arg,pol,141
arg,pol,440
arg,pol,572
arg,pol,574
arg,pol,811
arg,pol,819
arg,pol,2919
arg,pol,5311
arg,pol,5334
arg,pol,5335
arg,pol,6841
arg,pol,6991
aus,pol,240
aus,pol,421
aus,pol,2665
aus,pol,2782
aus,pol,7373
aus,pol,7415
aus,pol,7439
aus,pol,7451
aus,pol,7641
aus,pol,7649
aus,pol,7764
aus,pol,8742
aus,pol,8947
aus,pol,8996
aut,pol,14
aut,pol,488
aut,pol,561
aut,pol,574
aut,pol,612
aut,pol,619
aut,pol,620
aut,pol,730
aut,pol,751
aut,pol,814
aut,pol,980
aut,pol,1110
aut,pol,1121
aut,pol,1123
aut,pol,1124
aut,pol,2111
aut,pol,2331
aut,pol,2516
aut,pol,2732
aut,pol,2782
aut,pol,2789
aut,pol,2929
aut,pol,3342
aut,pol,4313
aut,pol,5111
aut,pol,5112
aut,pol,5138
aut,pol,5139
aut,pol,5156
aut,pol,5169
aut,pol,5225
aut,pol,5311
aut,pol,5312
aut,pol,5331
aut,pol,5332
aut,pol,5335
aut,pol,5413
aut,pol,5416
aut,pol,5543
aut,pol,5822
aut,pol,5825
aut,pol,5831
aut,pol,5833
aut,pol,5836
aut,pol,5839
aut,pol,5852
aut,pol,5911
aut,pol,5912
aut,pol,5913
aut,pol,5914
aut,pol,5922
aut,pol,5981
aut,pol,5982
aut,pol,5989
aut,pol,6129
aut,pol,6130
aut,pol,6210
aut,pol,6251
aut,pol,6282
aut,pol,6341
aut,pol,6351
aut,pol,6416
aut,pol,6417
aut,pol,6419
aut,pol,6421
aut,pol,6424
aut,pol,6428
aut,pol,6514
aut,pol,6535
aut,pol,6536
aut,pol,6538
aut,pol,6544
aut,pol,6546
aut,pol,6549
aut,pol,6552
aut,pol,6572
aut,pol,6577
aut,pol,6579
aut,pol,6584
aut,pol,6596
aut,pol,6623
aut,pol,6631
aut,pol,6633
aut,pol,6635
aut,pol,6639
aut,pol,6641
aut,pol,6649
aut,pol,6674
aut,pol,6732
aut,pol,6746
aut,pol,6760
aut,pol,6785
aut,pol,6793
aut,pol,6832
aut,pol,6911
aut,pol,6931
aut,pol,6940
aut,pol,6992
aut,pol,6993
aut,pol,6998
aut,pol,6999
aut,pol,7111
aut,pol,7132
aut,pol,7133
aut,pol,7138
aut,pol,7149
aut,pol,7161
aut,pol,7234
aut,pol,7243
aut,pol,7244
aut,pol,7246
aut,pol,7259
aut,pol,7263
aut,pol,7268
aut,pol,7269
aut,pol,7272
aut,pol,7281
aut,pol,7284
aut,pol,7367
aut,pol,7369
aut,pol,7373
aut,pol,7413
aut,pol,7414
aut,pol,7415
aut,pol,7416
aut,pol,7421
aut,pol,7422
aut,pol,7431
aut,pol,7434
aut,pol,7436
aut,pol,7439
aut,pol,7441
aut,pol,7442
aut,pol,7499
aut,pol,7518
aut,pol,7523
aut,pol,7528
aut,pol,7638
aut,pol,7712
aut,pol,7722
aut,pol,7731
aut,pol,7741
aut,pol,7754
aut,pol,7757
aut,pol,7758
aut,pol,7763
aut,pol,7781
aut,pol,7851
aut,pol,7868
aut,pol,7915
aut,pol,8122
aut,pol,8124
aut,pol,8422
aut,pol,8482
aut,pol,8483
aut,pol,8510
aut,pol,8710
aut,pol,8720
aut,pol,8742
aut,pol,8812
aut,pol,8851
aut,pol,8922
aut,pol,8928
aut,pol,8931
aut,pol,8939
aut,pol,8952
aut,pol,8959
aut,pol,8960
aut,pol,8996
aut,pol,8997
aut,pol,8998
aze,pol,577
aze,pol,2631
aze,pol,2924
aze,pol,5111
bgd,pol,741
bgd,pol,6519
bgd,pol,6584
bgd,pol,8931
blr,pol,586
blr,pol,2111
blr,pol,2450
blr,pol,2471
blr,pol,2472
blr,pol,2482
blr,pol,2665
blr,pol,2666
blr,pol,2734
blr,pol,2783
blr,pol,2820
blr,pol,2882
blr,pol,3341
blr,pol,3344
blr,pol,3351
blr,pol,3354
blr,pol,3413
blr,pol,3510
blr,pol,5138
blr,pol,5156
blr,pol,5623
blr,pol,5629
blr,pol,5831
blr,pol,5981
blr,pol,6113
blr,pol,6259
blr,pol,6341
blr,pol,6342
blr,pol,6349
blr,pol,6351
blr,pol,6517
blr,pol,6521
blr,pol,6546
blr,pol,6611
blr,pol,6612
blr,pol,6931
blr,pol,7132
blr,pol,7224
blr,pol,7431
blr,pol,7763
blr,pol,7821
blr,pol,7842
blr,pol,7861
blr,pol,8429
blr,pol,8441
blr,pol,8451
bel,pol,113
bel,pol,116
bel,pol,240
bel,pol,360
bel,pol,470
bel,pol,544
bel,pol,545
bel,pol,548
bel,pol,620
bel,pol,813
bel,pol,814
bel,pol,2116
bel,pol,2239
bel,pol,2631
bel,pol,2651
bel,pol,2671
bel,pol,2733
bel,pol,2772
bel,pol,2925
bel,pol,3341
bel,pol,3342
bel,pol,3344
bel,pol,3352
bel,pol,4113
bel,pol,4232
bel,pol,4241
bel,pol,5139
bel,pol,5232
bel,pol,5233
bel,pol,5241
bel,pol,5311
bel,pol,5312
bel,pol,5331
bel,pol,5335
bel,pol,5411
bel,pol,5417
bel,pol,5514
bel,pol,5543
bel,pol,5821
bel,pol,5827
bel,pol,5829
bel,pol,5831
bel,pol,5833
bel,pol,5834
bel,pol,5836
bel,pol,5849
bel,pol,5913
bel,pol,5914
bel,pol,5922
bel,pol,5982
bel,pol,5983
bel,pol,5989
bel,pol,6114
bel,pol,6118
bel,pol,6130
bel,pol,6252
bel,pol,6282
bel,pol,6353
bel,pol,6424
bel,pol,6514
bel,pol,6516
bel,pol,6531
bel,pol,6532
bel,pol,6534
bel,pol,6535
bel,pol,6536
bel,pol,6539
bel,pol,6542
bel,pol,6543
bel,pol,6549
bel,pol,6552
bel,pol,6560
bel,pol,6573
bel,pol,6579
bel,pol,6589
bel,pol,6613
bel,pol,6623
bel,pol,6631
bel,pol,6641
bel,pol,6648
bel,pol,6651
bel,pol,6658
bel,pol,6794
bel,pol,6821
bel,pol,6822
bel,pol,6861
bel,pol,6863
bel,pol,6899
bel,pol,6912
bel,pol,6931
bel,pol,6935
bel,pol,6940
bel,pol,6973
bel,pol,6991
bel,pol,6993
bel,pol,6994
bel,pol,6999
bel,pol,7111
bel,pol,7162
bel,pol,7212
bel,pol,7219
bel,pol,7239
bel,pol,7252
bel,pol,7415
bel,pol,7416
bel,pol,7422
bel,pol,7439
bel,pol,7442
bel,pol,7523
bel,pol,7611
bel,pol,7641
bel,pol,7648
bel,pol,7712
bel,pol,7722
bel,pol,7723
bel,pol,7731
bel,pol,7732
bel,pol,7768
bel,pol,7782
bel,pol,7821
bel,pol,7831
bel,pol,7923
bel,pol,8121
bel,pol,8219
bel,pol,8441
bel,pol,8459
bel,pol,8748
bel,pol,8749
bel,pol,8813
bel,pol,8821
bel,pol,8822
bel,pol,8921
bel,pol,8928
bel,pol,8935
bel,pol,8939
bel,pol,8960
bel,pol,8991
bel,pol,8998
bih,pol,2483
bih,pol,7436
bih,pol,7491
bih,pol,7763
bra,pol,585
bra,pol,712
bra,pol,1110
bra,pol,1212
bra,pol,1213
bra,pol,1223
bra,pol,2654
bra,pol,2782
bra,pol,2877
bra,pol,3353
bra,pol,5137
bra,pol,5146
bra,pol,5148
bra,pol,5156
bra,pol,5322
bra,pol,5414
bra,pol,5415
bra,pol,5416
bra,pol,5530
bra,pol,6289
bra,pol,6633
bra,pol,6665
bra,pol,7149
bra,pol,7212
bra,pol,7439
bra,pol,7723
bra,pol,7923
bra,pol,7929
bra,pol,8732
bra,pol,8996
bgr,pol,586
bgr,pol,589
bgr,pol,616
bgr,pol,619
bgr,pol,1121
bgr,pol,1124
bgr,pol,1211
bgr,pol,2877
bgr,pol,2882
bgr,pol,2924
bgr,pol,2926
bgr,pol,5413
bgr,pol,5831
bgr,pol,5833
bgr,pol,5922
bgr,pol,6342
bgr,pol,6354
bgr,pol,6516
bgr,pol,6534
bgr,pol,6552
bgr,pol,6596
bgr,pol,6861
bgr,pol,6997
bgr,pol,7162
bgr,pol,7361
bgr,pol,7372
bgr,pol,7441
bgr,pol,7491
bgr,pol,8462
bgr,pol,8822
bgr,pol,8947
khm,pol,6582
khm,pol,8510
cmr,pol,711
cmr,pol,2320
can,pol,114
can,pol,116
can,pol,251
can,pol,344
can,pol,411
can,pol,440
can,pol,2222
can,pol,2516
can,pol,2518
can,pol,6793
can,pol,6794
can,pol,6953
can,pol,7148
can,pol,7361
can,pol,7523
can,pol,7524
can,pol,7763
can,pol,7784
can,pol,7788
can,pol,8812
chl,pol,2875
chl,pol,2924
chl,pol,5222
chn,pol,344
chn,pol,542
chn,pol,582
chn,pol,585
chn,pol,711
chn,pol,1213
chn,pol,2221
chn,pol,2224
chn,pol,2665
chn,pol,2873
chn,pol,2919
chn,pol,2923
chn,pol,5138
chn,pol,5139
chn,pol,5147
chn,pol,5157
chn,pol,5169
chn,pol,5221
chn,pol,5225
chn,pol,5233
chn,pol,5249
chn,pol,5411
chn,pol,5413
chn,pol,5415
chn,pol,5514
chn,pol,5723
chn,pol,6254
chn,pol,6546
chn,pol,6581
chn,pol,6582
chn,pol,6594
chn,pol,6631
chn,pol,6632
chn,pol,6664
chn,pol,6665
chn,pol,6666
chn,pol,6671
chn,pol,6674
chn,pol,6871
chn,pol,6891
chn,pol,6899
chn,pol,6951
chn,pol,6953
chn,pol,6954
chn,pol,6999
chn,pol,7268
chn,pol,7521
chn,pol,7524
chn,pol,7525
chn,pol,7599
chn,pol,7621
chn,pol,7622
chn,pol,7628
chn,pol,7723
chn,pol,7754
chn,pol,7763
chn,pol,7768
chn,pol,7852
chn,pol,7853
chn,pol,8310
chn,pol,8421
chn,pol,8429
chn,pol,8442
chn,pol,8451
chn,pol,8462
chn,pol,8472
chn,pol,8484
chn,pol,8732
chn,pol,8741
chn,pol,8742
chn,pol,8811
chn,pol,8813
chn,pol,8842
chn,pol,8851
chn,pol,8942
chn,pol,8960
chn,pol,8974
chn,pol,8981
chn,pol,8999
hkg,pol,7518
hkg,pol,7528
hkg,pol,7763
hkg,pol,8743
hkg,pol,8974
col,pol,2483
col,pol,6960
cog,pol,2320
cog,pol,6341
cri,pol,589
cri,pol,2926
cri,pol,2927
cri,pol,7523
cri,pol,7764
civ,pol,577
civ,pol,711
civ,pol,721
civ,pol,723
civ,pol,2320
hrv,pol,412
hrv,pol,565
hrv,pol,1121
hrv,pol,5221
hrv,pol,5413
hrv,pol,5417
hrv,pol,6421
hrv,pol,6573
hrv,pol,6579
hrv,pol,6612
hrv,pol,6624
hrv,pol,6842
hrv,pol,7112
hrv,pol,7416
hrv,pol,7721
hrv,pol,7853
hrv,pol,7868
hrv,pol,8484
hrv,pol,8921
cub,pol,585
cub,pol,1211
cze,pol,142
cze,pol,224
cze,pol,230
cze,pol,251
cze,pol,341
cze,pol,412
cze,pol,430
cze,pol,440
cze,pol,451
cze,pol,452
cze,pol,459
cze,pol,460
cze,pol,482
cze,pol,542
cze,pol,577
cze,pol,723
cze,pol,812
cze,pol,813
cze,pol,814
cze,pol,1123
cze,pol,2111
cze,pol,2112
cze,pol,2119
cze,pol,2120
cze,pol,2226
cze,pol,2234
cze,pol,2238
cze,pol,2483
cze,pol,2518
cze,pol,2665
cze,pol,2731
cze,pol,2732
cze,pol,2734
cze,pol,2873
cze,pol,2925
cze,pol,2929
cze,pol,3330
cze,pol,3342
cze,pol,3353
cze,pol,4239
cze,pol,4312
cze,pol,4313
cze,pol,5139
cze,pol,5145
cze,pol,5147
cze,pol,5157
cze,pol,5241
cze,pol,5311
cze,pol,5331
cze,pol,5334
cze,pol,5411
cze,pol,5413
cze,pol,5414
cze,pol,5416
cze,pol,5623
cze,pol,5629
cze,pol,5722
cze,pol,5826
cze,pol,5836
cze,pol,5842
cze,pol,5911
cze,pol,5912
cze,pol,5914
cze,pol,5981
cze,pol,6113
cze,pol,6114
cze,pol,6116
cze,pol,6254
cze,pol,6411
cze,pol,6419
cze,pol,6422
cze,pol,6512
cze,pol,6516
cze,pol,6517
cze,pol,6519
cze,pol,6535
cze,pol,6536
cze,pol,6538
cze,pol,6539
cze,pol,6542
cze,pol,6571
cze,pol,6573
cze,pol,6576
cze,pol,6581
cze,pol,6583
cze,pol,6596
cze,pol,6613
cze,pol,6637
cze,pol,6639
cze,pol,6658
cze,pol,6664
cze,pol,6674
cze,pol,6713
cze,pol,6724
cze,pol,6727
cze,pol,6785
cze,pol,6793
cze,pol,6794
cze,pol,6921
cze,pol,6993
cze,pol,6997
cze,pol,6998
cze,pol,6999
cze,pol,7148
cze,pol,7149
cze,pol,7224
cze,pol,7233
cze,pol,7243
cze,pol,7244
cze,pol,7245
cze,pol,7246
cze,pol,7247
cze,pol,7248
cze,pol,7263
cze,pol,7264
cze,pol,7269
cze,pol,7361
cze,pol,7362
cze,pol,7368
cze,pol,7369
cze,pol,7413
cze,pol,7422
cze,pol,7428
cze,pol,7429
cze,pol,7441
cze,pol,7451
cze,pol,7512
cze,pol,7518
cze,pol,7525
cze,pol,7712
cze,pol,7723
cze,pol,7732
cze,pol,7764
cze,pol,7784
cze,pol,7822
cze,pol,7832
cze,pol,7842
cze,pol,7851
cze,pol,7852
cze,pol,7912
cze,pol,7928
cze,pol,7932
cze,pol,7938
cze,pol,8710
cze,pol,8720
cze,pol,8822
cze,pol,8830
cze,pol,8924
cze,pol,8946
cze,pol,8951
cze,pol,8959
cze,pol,8972
cze,pol,8989
cze,pol,8999
dnk,pol,11
dnk,pol,13
dnk,pol,14
dnk,pol,113
dnk,pol,116
dnk,pol,342
dnk,pol,343
dnk,pol,371
dnk,pol,372
dnk,pol,412
dnk,pol,430
dnk,pol,451
dnk,pol,619
dnk,pol,730
dnk,pol,751
dnk,pol,752
dnk,pol,814
dnk,pol,913
dnk,pol,980
dnk,pol,1122
dnk,pol,1123
dnk,pol,1212
dnk,pol,2782
dnk,pol,2789
dnk,pol,2925
dnk,pol,2929
dnk,pol,3345
dnk,pol,3413
dnk,pol,5169
dnk,pol,5221
dnk,pol,5233
dnk,pol,5311
dnk,pol,5312
dnk,pol,5322
dnk,pol,5332
dnk,pol,5334
dnk,pol,5335
dnk,pol,5411
dnk,pol,5416
dnk,pol,5417
dnk,pol,5513
dnk,pol,5514
dnk,pol,5823
dnk,pol,5825
dnk,pol,5826
dnk,pol,5829
dnk,pol,5831
dnk,pol,5832
dnk,pol,5834
dnk,pol,5837
dnk,pol,5839
dnk,pol,5852
dnk,pol,5911
dnk,pol,5912
dnk,pol,5914
dnk,pol,5982
dnk,pol,6114
dnk,pol,6282
dnk,pol,6289
dnk,pol,6359
dnk,pol,6418
dnk,pol,6421
dnk,pol,6422
dnk,pol,6513
dnk,pol,6514
dnk,pol,6521
dnk,pol,6532
dnk,pol,6535
dnk,pol,6536
dnk,pol,6538
dnk,pol,6543
dnk,pol,6552
dnk,pol,6560
dnk,pol,6571
dnk,pol,6572
dnk,pol,6573
dnk,pol,6577
dnk,pol,6594
dnk,pol,6612
dnk,pol,6632
dnk,pol,6639
dnk,pol,6642
dnk,pol,6658
dnk,pol,6732
dnk,pol,6746
dnk,pol,6749
dnk,pol,6782
dnk,pol,6822
dnk,pol,6842
dnk,pol,6912
dnk,pol,6924
dnk,pol,6940
dnk,pol,6953
dnk,pol,6954
dnk,pol,6992
dnk,pol,6993
dnk,pol,6994
dnk,pol,7111
dnk,pol,7112
dnk,pol,7133
dnk,pol,7213
dnk,pol,7224
dnk,pol,7233
dnk,pol,7234
dnk,pol,7239
dnk,pol,7243
dnk,pol,7263
dnk,pol,7267
dnk,pol,7271
dnk,pol,7272
dnk,pol,7368
dnk,pol,7373
dnk,pol,7414
dnk,pol,7415
dnk,pol,7421
dnk,pol,7423
dnk,pol,7434
dnk,pol,7435
dnk,pol,7441
dnk,pol,7449
dnk,pol,7451
dnk,pol,7491
dnk,pol,7523
dnk,pol,7528
dnk,pol,7641
dnk,pol,7642
dnk,pol,7643
dnk,pol,7648
dnk,pol,7712
dnk,pol,7722
dnk,pol,7732
dnk,pol,7741
dnk,pol,7752
dnk,pol,7758
dnk,pol,7763
dnk,pol,7764
dnk,pol,7781
dnk,pol,7788
dnk,pol,7821
dnk,pol,7822
dnk,pol,7849
dnk,pol,7938
dnk,pol,8710
dnk,pol,8732
dnk,pol,8742
dnk,pol,8745
dnk,pol,8748
dnk,pol,8813
dnk,pol,8924
dnk,pol,8951
dnk,pol,8997
ecu,pol,573
ecu,pol,589
ecu,pol,712
egy,pol,561
egy,pol,2924
egy,pol,6417
egy,pol,7649
egy,pol,7711
egy,pol,8720
egy,pol,8939
slv,pol,2225
slv,pol,2631
est,pol,371
est,pol,2482
est,pol,2483
est,pol,2517
est,pol,3224
est,pol,5137
est,pol,6341
est,pol,6342
est,pol,6359
est,pol,6522
est,pol,6560
est,pol,6612
est,pol,6647
est,pol,7442
est,pol,7641
est,pol,7642
est,pol,7643
est,pol,7721
est,pol,7831
est,pol,8212
est,pol,8510
eth,pol,7643
fin,pol,116
fin,pol,224
fin,pol,341
fin,pol,452
fin,pol,730
fin,pol,1124
fin,pol,2517
fin,pol,2519
fin,pol,2731
fin,pol,2734
fin,pol,2785
fin,pol,2789
fin,pol,2919
fin,pol,3224
fin,pol,3341
fin,pol,5121
fin,pol,5148
fin,pol,5169
fin,pol,5311
fin,pol,5335
fin,pol,5417
fin,pol,5530
fin,pol,5629
fin,pol,5721
fin,pol,5821
fin,pol,5823
fin,pol,5831
fin,pol,5832
fin,pol,5833
fin,pol,5836
fin,pol,5837
fin,pol,5839
fin,pol,6114
fin,pol,6210
fin,pol,6251
fin,pol,6289
fin,pol,6341
fin,pol,6359
fin,pol,6411
fin,pol,6413
fin,pol,6422
fin,pol,6531
fin,pol,6579
fin,pol,6618
fin,pol,6632
fin,pol,6642
fin,pol,6644
fin,pol,6731
fin,pol,6744
fin,pol,6831
fin,pol,6899
fin,pol,6940
fin,pol,6991
fin,pol,6996
fin,pol,6997
fin,pol,6998
fin,pol,7112
fin,pol,7119
fin,pol,7133
fin,pol,7161
fin,pol,7188
fin,pol,7211
fin,pol,7234
fin,pol,7239
fin,pol,7244
fin,pol,7251
fin,pol,7259
fin,pol,7283
fin,pol,7284
fin,pol,7362
fin,pol,7369
fin,pol,7373
fin,pol,7412
fin,pol,7413
fin,pol,7415
fin,pol,7422
fin,pol,7429
fin,pol,7431
fin,pol,7434
fin,pol,7452
fin,pol,7493
fin,pol,7522
fin,pol,7523
fin,pol,7528
fin,pol,7649
fin,pol,7731
fin,pol,7741
fin,pol,7742
fin,pol,7783
fin,pol,7788
fin,pol,7932
fin,pol,8211
fin,pol,8212
fin,pol,8219
fin,pol,8435
fin,pol,8439
fin,pol,8741
fin,pol,8742
fin,pol,8748
fin,pol,8931
fin,pol,8932
fin,pol,8939
fin,pol,8946
fin,pol,8983
fra,pol,13
fra,pol,14
fra,pol,240
fra,pol,251
fra,pol,411
fra,pol,470
fra,pol,483
fra,pol,546
fra,pol,561
fra,pol,565
fra,pol,616
fra,pol,712
fra,pol,722
fra,pol,913
fra,pol,1123
fra,pol,1211
fra,pol,1212
fra,pol,1223
fra,pol,2111
fra,pol,2320
fra,pol,2331
fra,pol,2631
fra,pol,2634
fra,pol,2652
fra,pol,2671
fra,pol,2681
fra,pol,2690
fra,pol,2732
fra,pol,2733
fra,pol,2782
fra,pol,2877
fra,pol,2922
fra,pol,2925
fra,pol,3221
fra,pol,3354
fra,pol,3413
fra,pol,4113
fra,pol,5121
fra,pol,5122
fra,pol,5146
fra,pol,5147
fra,pol,5148
fra,pol,5154
fra,pol,5157
fra,pol,5169
fra,pol,5221
fra,pol,5222
fra,pol,5225
fra,pol,5249
fra,pol,5312
fra,pol,5322
fra,pol,5332
fra,pol,5411
fra,pol,5414
fra,pol,5416
fra,pol,5417
fra,pol,5513
fra,pol,5514
fra,pol,5541
